# players4cams.py working for a while
# $ sudo vcdbg reloc - returns:

Relocatable heap version 4 found at 0x2f000000
total space allocated is 236M, with 234M relocatable, 2.3M legacy and 0 offline
1 legacy blocks of size 2359296

free list at 0x3d97c840
173M free memory in 5 free block(s)
largest free block is 173M bytes

0x2f000000: legacy block 2.3M
0x2f240000: free 173M
[ 568] 0x3b77d4e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b77d500, d1ruAl) 'RIL buffer'
[ 679] 0x3b791520: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b791540, d1ruAl) 'RIL buffer'
[ 650] 0x3b7a5560: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b7a5580, d1ruAl) 'RIL buffer'
[ 104] 0x3b7b95a0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b7b95c0, d1ruAl) 'RIL buffer'
[ 699] 0x3b7cd5e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b7cd600, d1ruAl) 'RIL buffer'
[  83] 0x3b7e1620: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b7e1640, d1ruAl) 'RIL buffer'
[ 321] 0x3b7f5660: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b7f5680, d1ruAl) 'RIL buffer'
[ 395] 0x3b8096a0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b8096c0, d1ruAl) 'RIL buffer'
[ 114] 0x3b81d6e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b81d700, d1ruAl) 'RIL buffer'
[  70] 0x3b831720: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b831740, d1ruAl) 'RIL buffer'
[ 113] 0x3b845760: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b845780, d1ruAl) 'RIL buffer'
[  50] 0x3b8597a0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b8597c0, d1ruAl) 'RIL buffer'
[ 367] 0x3b86d7e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b86d800, d1ruAl) 'RIL buffer'
[  81] 0x3b881820: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b881840, d1ruAl) 'RIL buffer'
[ 334] 0x3b895860: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b895880, d1ruAl) 'RIL buffer'
[ 602] 0x3b8a98a0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b8a98c0, d1ruAl) 'RIL buffer'
[ 708] 0x3b8bd8e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b8bd900, d1ruAl) 'RIL buffer'
[ 721] 0x3b8d1920: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b8d1940, d1ruAl) 'RIL buffer'
[ 600] 0x3b8e5960: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b8e5980, d1ruAl) 'RIL buffer'
[ 376] 0x3b8f99a0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b8f99c0, d1ruAl) 'RIL buffer'
[  48] 0x3b90d9e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b90da00, d1ruAl) 'RIL buffer'
[ 613] 0x3b921a20: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b921a40, d1ruAl) 'RIL buffer'
[ 397] 0x3b935a60: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b935a80, d1ruAl) 'RIL buffer'
[  84] 0x3b949aa0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b949ac0, d1ruAl) 'RIL buffer'
[ 341] 0x3b95dae0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b95db00, d1ruAl) 'RIL buffer'
[ 346] 0x3b971b20: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b971b40, d1ruAl) 'RIL buffer'
[ 599] 0x3b985b60: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b985b80, d1ruAl) 'RIL buffer'
[ 757] 0x3b999ba0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b999bc0, d1ruAl) 'RIL buffer'
[ 366] 0x3b9adbe0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b9adc00, d1ruAl) 'RIL buffer'
[  10] 0x3b9c1c20: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b9c1c40, d1ruAl) 'RIL buffer'
[ 585] 0x3b9d5c60: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b9d5c80, d1ruAl) 'RIL buffer'
[ 719] 0x3b9e9ca0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b9e9cc0, d1ruAl) 'RIL buffer'
[ 754] 0x3b9fdce0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3b9fdd00, d1ruAl) 'RIL buffer'
[ 634] 0x3ba11d20: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3ba11d40, d1ruAl) 'RIL buffer'
[ 744] 0x3ba25d60: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3ba25d80, d1ruAl) 'RIL buffer'
[ 358] 0x3ba39da0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3ba39dc0, d1ruAl) 'RIL buffer'
[ 625] 0x3ba4dde0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3ba4de00, d1ruAl) 'RIL buffer'
[ 673] 0x3ba61e20: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3ba61e40, d1ruAl) 'RIL buffer'
[ 122] 0x3ba75e60: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3ba75e80, d1ruAl) 'RIL buffer'
[ 390] 0x3ba89ea0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3ba89ec0, d1ruAl) 'RIL buffer'
[ 393] 0x3ba9dee0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3ba9df00, d1ruAl) 'RIL buffer'
[ 566] 0x3bab1f20: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3bab1f40, d1ruAl) 'RIL buffer'
[ 756] 0x3bac5f60: used 352K (refcount 1 lock count 0, size   360192, align  256, data 0x3bac6000, d3Rual) 'CABAC output'
[  94] 0x3bb1df80: used  88K (refcount 1 lock count 0, size    90176, align   32, data 0x3bb1dfa0, d0Rual) 'Vdec3 Msgbuf'
[  18] 0x3bb34000: used  69K (refcount 1 lock count 0, size    70400, align    4, data 0x3bb34020, d1Rual) 'H264 dm_storage'
[ 554] 0x3bb45340: used  992 (refcount 1 lock count 0, size      924, align    4, data 0x3bb45360, d0rual) 'VG_SERVER_STATE_T'
[ 523] 0x3bb45720: used 2.1K (refcount 1 lock count 0, size     2048, align    4, data 0x3bb45740, d0rual) 'KHRN_MAP_T.storage'
[ 396] 0x3bb45f60: used 619K (refcount 1 lock count 0, size   629376, align 4096, data 0x3bb46000, d1Rual) 'KHRN_IMAGE_T.storage'
[  55] 0x3bbe0a00: used 619K (refcount 1 lock count 0, size   629376, align 4096, data 0x3bbe1000, d1Rual) 'KHRN_IMAGE_T.storage'
[ 127] 0x3bc7b4a0: used 619K (refcount 1 lock count 0, size   629376, align 4096, data 0x3bc7c000, d1Rual) 'KHRN_IMAGE_T.storage'
[  99] 0x3bd15f40: used  192 (refcount 1 lock count 0, size      116, align    4, data 0x3bd15f60, d0rual) 'EGL_SERVER_SURFACE_T'
[ 764] 0x3bd16000: used 1.0M (refcount 1 lock count 0, size  1048576, align   32, data 0x3bd16020, d3ruAl) 'khdispatch_workspace'
[ 738] 0x3be16040: used   96 (refcount 1 lock count 0, size       22, align    1, data 0x3be16060, d1rual) 'khrn_hw_null_render'
[ 489] 0x3be160a0: used  160 (refcount 1 lock count 0, size       96, align    4, data 0x3be160c0, d0rual) 'KHRN_MAP_64_T.storage'
[ 101] 0x3be16140: used  576 (refcount 1 lock count 0, size      512, align    4, data 0x3be16160, d0rual) 'KHRN_MAP_T.storage'
[ 342] 0x3be16380: used 1.1K (refcount 1 lock count 0, size     1024, align    4, data 0x3be163a0, d0rual) 'KHRN_PID_MAP_T.storage'
[  31] 0x3be167c0: used  576 (refcount 1 lock count 0, size      512, align    4, data 0x3be167e0, d0rual) 'KHRN_MAP_T.storage'
[ 700] 0x3be16a00: used  576 (refcount 1 lock count 0, size      512, align    4, data 0x3be16a20, d0rual) 'KHRN_MAP_T.storage'
[ 590] 0x3be16c40: used  576 (refcount 1 lock count 0, size      512, align    4, data 0x3be16c60, d0rual) 'KHRN_MAP_T.storage'
[ 385] 0x3be16e80: used  544 (refcount 1 lock count 0, size      256, align  256, data 0x3be16f00, d3rual) 'H264 dummy data partition'
[  53] 0x3be170a0: used  832 (refcount 1 lock count 0, size      768, align    4, data 0x3be170c0, d0ruAl) 'ADec:metadata'
[ 524] 0x3be173e0: used  992 (refcount 2 lock count 0, size      924, align    4, data 0x3be17400, d0rual) 'VG_SERVER_STATE_T'
[ 374] 0x3be177c0: used  192 (refcount 2 lock count 0, size      116, align    4, data 0x3be177e0, d0rual) 'EGL_SERVER_SURFACE_T'
[ 347] 0x3be17880: used  544 (refcount 1 lock count 0, size      256, align  256, data 0x3be17900, d3rual) 'H264 dummy data partition'
[  58] 0x3be17aa0: used 2.3K (refcount 1 lock count 0, size     2240, align   32, data 0x3be17ac0, d0Rual) 'H264 SPS'
[ 357] 0x3be183a0: used 1.1K (refcount 2 lock count 8, size     1024, align   32, data 0x3be183c0, d1rual) 'dispmanx_resource'
[ 612] 0x3be187e0: used 1.1K (refcount 2 lock count 0, size     1088, align    4, data 0x3be18800, d0rual) 'resample coeff table data'
[ 713] 0x3be18c60: used   96 (refcount 1 lock count 0, size       12, align    4, data 0x3be18c80, d0rual) 'resample coeff table'
0x3be18cc0: free 32
[ 110] 0x3be18ce0: used  576 (refcount 1 lock count 0, size      512, align    4, data 0x3be18d00, d0rual) 'ILCS VC buffer pool'
[ 232] 0x3be18f20: used  992 (refcount 1 lock count 0, size      924, align    4, data 0x3be18f40, d0rual) 'VG_SERVER_STATE_T'
[  65] 0x3be19300: used 2.1K (refcount 1 lock count 0, size     2048, align    4, data 0x3be19320, d0rual) 'KHRN_MAP_T.storage'
[  23] 0x3be19b40: used 2.1K (refcount 1 lock count 0, size     2048, align    4, data 0x3be19b60, d0rual) 'ILCS VC buffer pool'
[ 230] 0x3be1a380: used  17K (refcount 1 lock count 0, size    17424, align   32, data 0x3be1a3a0, d0Rual) 'H264 PPS'
[ 760] 0x3be1e7e0: used 2.3K (refcount 1 lock count 0, size     2240, align   32, data 0x3be1e800, d0Rual) 'H264 SPS'
[  95] 0x3be1f0e0: used 1.0M (refcount 1 lock count 0, size  1048576, align  256, data 0x3be1f100, d3Rual) 'Vdec3 CDB'
[ 735] 0x3bf1f200: used  17K (refcount 1 lock count 0, size    17424, align   32, data 0x3bf1f220, d0Rual) 'H264 PPS'
[ 752] 0x3bf23660: used 394K (refcount 1 lock count 0, size   399520, align 4096, data 0x3bf24000, d1ruaL) 'video_decodeRIL:image pool'
[  20] 0x3bf85f20: used 394K (refcount 2 lock count 8, size   399520, align 4096, data 0x3bf86000, d1ruaL) 'video_decodeRIL:image pool'
[  21] 0x3bfe87e0: used 394K (refcount 1 lock count 0, size   399520, align 4096, data 0x3bfe9000, d1ruaL) 'video_decodeRIL:image pool'
[ 398] 0x3c04b0a0: used 394K (refcount 1 lock count 1, size   399520, align 4096, data 0x3c04c000, d1ruaL) 'video_decodeRIL:image pool'
[ 558] 0x3c0ad960: used 394K (refcount 1 lock count 0, size   399520, align 4096, data 0x3c0ae000, d1ruaL) 'video_decodeRIL:image pool'
[ 620] 0x3c110220: used 394K (refcount 1 lock count 0, size   399520, align 4096, data 0x3c111000, d1ruaL) 'video_decodeRIL:image pool'
[ 671] 0x3c172ae0: used 394K (refcount 1 lock count 0, size   399520, align 4096, data 0x3c173000, d1ruaL) 'video_decodeRIL:image pool'
[ 647] 0x3c1d53a0: used 394K (refcount 1 lock count 0, size   399520, align 4096, data 0x3c1d6000, d1ruaL) 'video_decodeRIL:image pool'
[ 691] 0x3c237c60: used 394K (refcount 1 lock count 0, size   399520, align 4096, data 0x3c238000, d1ruaL) 'video_decodeRIL:image pool'
[ 331] 0x3c29a520: used 394K (refcount 1 lock count 0, size   399520, align 4096, data 0x3c29b000, d1ruaL) 'video_decodeRIL:image pool'
[ 697] 0x3c2fcde0: used 394K (refcount 1 lock count 0, size   399520, align 4096, data 0x3c2fd000, d1ruaL) 'video_decodeRIL:image pool'
[ 726] 0x3c35f6a0: used 394K (refcount 1 lock count 0, size   399520, align 4096, data 0x3c360000, d1ruaL) 'video_decodeRIL:image pool'
[  32] 0x3c3c1f60: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c3c1f80, d1ruAl) 'RIL buffer'
[ 343] 0x3c3d5fa0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c3d5fc0, d1ruAl) 'RIL buffer'
[  34] 0x3c3e9fe0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c3ea000, d1ruAl) 'RIL buffer'
[ 586] 0x3c3fe020: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c3fe040, d1ruAl) 'RIL buffer'
[ 233] 0x3c412060: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c412080, d1ruAl) 'RIL buffer'
[ 646] 0x3c4260a0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c4260c0, d1ruAl) 'RIL buffer'
[ 598] 0x3c43a0e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c43a100, d1ruAl) 'RIL buffer'
[ 313] 0x3c44e120: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c44e140, d1ruAl) 'RIL buffer'
[ 388] 0x3c462160: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c462180, d1ruAl) 'RIL buffer'
[ 107] 0x3c4761a0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c4761c0, d1ruAl) 'RIL buffer'
[  85] 0x3c48a1e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c48a200, d1ruAl) 'RIL buffer'
[ 231] 0x3c49e220: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c49e240, d1ruAl) 'RIL buffer'
[ 555] 0x3c4b2260: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c4b2280, d1ruAl) 'RIL buffer'
[  52] 0x3c4c62a0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c4c62c0, d1ruAl) 'RIL buffer'
[ 119] 0x3c4da2e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c4da300, d1ruAl) 'RIL buffer'
[ 410] 0x3c4ee320: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c4ee340, d1ruAl) 'RIL buffer'
[ 684] 0x3c502360: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c502380, d1ruAl) 'RIL buffer'
[ 492] 0x3c5163a0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c5163c0, d1ruAl) 'RIL buffer'
[ 238] 0x3c52a3e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c52a400, d1ruAl) 'RIL buffer'
[  68] 0x3c53e420: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c53e440, d1ruAl) 'RIL buffer'
[  60] 0x3c552460: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c552480, d1ruAl) 'RIL buffer'
[ 648] 0x3c5664a0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c5664c0, d1ruAl) 'RIL buffer'
[ 574] 0x3c57a4e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c57a500, d1ruAl) 'RIL buffer'
[  79] 0x3c58e520: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c58e540, d1ruAl) 'RIL buffer'
[ 687] 0x3c5a2560: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c5a2580, d1ruAl) 'RIL buffer'
[ 727] 0x3c5b65a0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c5b65c0, d1ruAl) 'RIL buffer'
[  92] 0x3c5ca5e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c5ca600, d1ruAl) 'RIL buffer'
[ 663] 0x3c5de620: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c5de640, d1ruAl) 'RIL buffer'
[ 607] 0x3c5f2660: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c5f2680, d1ruAl) 'RIL buffer'
[  96] 0x3c6066a0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c6066c0, d1ruAl) 'RIL buffer'
[  71] 0x3c61a6e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c61a700, d1ruAl) 'RIL buffer'
[ 677] 0x3c62e720: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c62e740, d1ruAl) 'RIL buffer'
[ 488] 0x3c642760: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c642780, d1ruAl) 'RIL buffer'
[ 720] 0x3c6567a0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c6567c0, d1ruAl) 'RIL buffer'
[ 704] 0x3c66a7e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c66a800, d1ruAl) 'RIL buffer'
[ 664] 0x3c67e820: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c67e840, d1ruAl) 'RIL buffer'
[ 743] 0x3c692860: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c692880, d1ruAl) 'RIL buffer'
[ 751] 0x3c6a68a0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c6a68c0, d1ruAl) 'RIL buffer'
[ 678] 0x3c6ba8e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c6ba900, d1ruAl) 'RIL buffer'
[ 326] 0x3c6ce920: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c6ce940, d1ruAl) 'RIL buffer'
[ 573] 0x3c6e2960: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c6e2980, d1ruAl) 'RIL buffer'
[ 399] 0x3c6f69a0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c6f69c0, d1ruAl) 'RIL buffer'
[ 361] 0x3c70a9e0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c70aa00, d1ruAl) 'RIL buffer'
[  64] 0x3c71ea20: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c71ea40, d1ruAl) 'RIL buffer'
[ 491] 0x3c732a60: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c732a80, d1ruAl) 'RIL buffer'
[ 628] 0x3c746aa0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c746ac0, d1ruAl) 'RIL buffer'
[ 690] 0x3c75aae0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c75ab00, d1ruAl) 'RIL buffer'
[ 617] 0x3c76eb20: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c76eb40, d1ruAl) 'RIL buffer'
[ 337] 0x3c782b60: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c782b80, d1ruAl) 'RIL buffer'
[ 501] 0x3c796ba0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c796bc0, d1ruAl) 'RIL buffer'
[  91] 0x3c7aabe0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c7aac00, d1ruAl) 'RIL buffer'
[ 630] 0x3c7bec20: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c7bec40, d1ruAl) 'RIL buffer'
[ 763] 0x3c7d2c60: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c7d2c80, d1ruAl) 'RIL buffer'
[ 608] 0x3c7e6ca0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c7e6cc0, d1ruAl) 'RIL buffer'
[ 383] 0x3c7face0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c7fad00, d1ruAl) 'RIL buffer'
[ 322] 0x3c80ed20: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c80ed40, d1ruAl) 'RIL buffer'
[  25] 0x3c822d60: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c822d80, d1ruAl) 'RIL buffer'
[  86] 0x3c836da0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c836dc0, d1ruAl) 'RIL buffer'
[ 731] 0x3c84ade0: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c84ae00, d1ruAl) 'RIL buffer'
[ 623] 0x3c85ee20: used  80K (refcount 1 lock count 0, size    81920, align   32, data 0x3c85ee40, d1ruAl) 'RIL buffer'
[  66] 0x3c872e60: used 8.1K (refcount 1 lock count 0, size     8192, align   32, data 0x3c872e80, d3rual) 'RIL buffer'
[ 718] 0x3c874ea0: used 8.1K (refcount 1 lock count 0, size     8192, align   32, data 0x3c874ec0, d0ruAl) 'audio_mixer_tmp_dr'
[ 380] 0x3c876ee0: used  32K (refcount 1 lock count 0, size    32768, align   32, data 0x3c876f00, d3rual) 'RIL buffer'
[ 627] 0x3c87ef20: used  32K (refcount 1 lock count 0, size    32768, align   32, data 0x3c87ef40, d3rual) 'RIL buffer'
[ 569] 0x3c886f60: used  32K (refcount 1 lock count 0, size    32768, align   32, data 0x3c886f80, d3rual) 'RIL buffer'
[ 675] 0x3c88efa0: used  32K (refcount 1 lock count 0, size    32768, align   32, data 0x3c88efc0, d3rual) 'RIL buffer'
[ 109] 0x3c896fe0: used  32K (refcount 1 lock count 0, size    32768, align   32, data 0x3c897000, d3rual) 'RIL buffer'
[ 709] 0x3c89f020: used  32K (refcount 1 lock count 0, size    32768, align   32, data 0x3c89f040, d3rual) 'RIL buffer'
[ 672] 0x3c8a7060: used  32K (refcount 1 lock count 0, size    32768, align   32, data 0x3c8a7080, d3rual) 'RIL buffer'
[ 382] 0x3c8af0a0: used 525K (refcount 1 lock count 0, size   537612, align  256, data 0x3c8af100, d3Rual) 'CABAC output'
[ 319] 0x3c9325e0: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3c932600, d1ruAl) 'RIL buffer'
[ 364] 0x3c942620: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3c942640, d0rual) 'pcmdec_out'
[ 701] 0x3c952660: used  14K (refcount 4 lock count 0, size    14000, align   64, data 0x3c952680, d3rual) 'h264_top_context'
[ 694] 0x3c955d80: used  576 (refcount 1 lock count 0, size      512, align    4, data 0x3c955da0, d0rual) 'ILCS VC buffer pool'
[ 365] 0x3c955fc0: used 2.1K (refcount 1 lock count 0, size     2048, align    4, data 0x3c955fe0, d0rual) 'ILCS VC buffer pool'
[ 669] 0x3c956800: used  544 (refcount 1 lock count 0, size      256, align  256, data 0x3c956900, d3rual) 'H264 dummy data partition'
[  24] 0x3c956a20: used 497K (refcount 1 lock count 0, size   509200, align    4, data 0x3c956a40, d1Rual) 'H264 dm_storage'
[ 711] 0x3c9d2f80: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3c9d2fa0, d1ruAl) 'RIL buffer'
[  22] 0x3c9e2fc0: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3c9e2fe0, d1ruAl) 'RIL buffer'
[  41] 0x3c9f3000: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3c9f3020, d1ruAl) 'RIL buffer'
[ 316] 0x3ca03040: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3ca03060, d1ruAl) 'RIL buffer'
[ 689] 0x3ca13080: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3ca130a0, d1ruAl) 'RIL buffer'
[ 335] 0x3ca230c0: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3ca230e0, d1ruAl) 'RIL buffer'
[  77] 0x3ca33100: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3ca33120, d1ruAl) 'RIL buffer'
[ 665] 0x3ca43140: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3ca43160, d1ruAl) 'RIL buffer'
[ 722] 0x3ca53180: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3ca531a0, d1ruAl) 'RIL buffer'
[ 351] 0x3ca631c0: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3ca631e0, d1ruAl) 'RIL buffer'
[ 332] 0x3ca73200: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3ca73220, d1ruAl) 'RIL buffer'
[ 297] 0x3ca83240: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3ca83260, d1ruAl) 'RIL buffer'
[  69] 0x3ca93280: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3ca932a0, d1ruAl) 'RIL buffer'
[  35] 0x3caa32c0: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3caa32e0, d1ruAl) 'RIL buffer'
[ 525] 0x3cab3300: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3cab3320, d1ruAl) 'RIL buffer'
[ 363] 0x3cac3340: used  64K (refcount 1 lock count 0, size    65536, align   32, data 0x3cac3360, d0rual) 'pcmdec_tmp'
[ 655] 0x3cad3380: used   64 (refcount 1 lock count 0, size        0, align   32, data 0x3cad33a0, d3ruAl) 'khdispatch_readahead'
[ 644] 0x3cad33c0: used 2.3K (refcount 1 lock count 0, size     2240, align   32, data 0x3cad33e0, d0Rual) 'H264 SPS'
[  67] 0x3cad3cc0: used 1.1K (refcount 1 lock count 0, size     1024, align    4, data 0x3cad3ce0, d0rual) 'resample coeff table data'
[ 659] 0x3cad4100: used   96 (refcount 1 lock count 0, size       12, align    4, data 0x3cad4120, d0rual) 'resample coeff table'
[ 698] 0x3cad4160: used  416 (refcount 1 lock count 0, size      340, align    4, data 0x3cad4180, d0rual) 'resample context'
[  61] 0x3cad4300: used  32K (refcount 1 lock count 0, size    32768, align   32, data 0x3cad4320, d3rual) 'RIL buffer'
[ 129] 0x3cadc340: used  128 (refcount 1 lock count 0, size       48, align   32, data 0x3cadc360, d0ruAl) 'RIL buffer'
[ 759] 0x3cadc3c0: used  128 (refcount 1 lock count 0, size       48, align   32, data 0x3cadc3e0, d0ruAl) 'RIL buffer'
[ 619] 0x3cadc440: used   64 (refcount 1 lock count 0, size        0, align   32, data 0x3cadc460, d0ruAl) 'ADec:inputdata'
[ 707] 0x3cadc480: used  832 (refcount 1 lock count 0, size      768, align    4, data 0x3cadc4a0, d0ruAl) 'ADec:metadata'
[ 629] 0x3cadc7c0: used 151K (refcount 1 lock count 0, size   154304, align   32, data 0x3cadc7e0, d0Rual) 'Vdec3 Msgbuf'
[ 575] 0x3cb022c0: used 1.0M (refcount 1 lock count 0, size  1048576, align  256, data 0x3cb02300, d3Rual) 'Vdec3 CDB'
[ 609] 0x3cc023e0: used  17K (refcount 1 lock count 0, size    17424, align   32, data 0x3cc02400, d0Rual) 'H264 PPS'
[  16] 0x3cc06840: used 2.3K (refcount 1 lock count 0, size     2240, align   32, data 0x3cc06860, d0Rual) 'H264 SPS'
[ 584] 0x3cc07140: used 1.3M (refcount 1 lock count 0, size  1308832, align 4096, data 0x3cc08000, d1ruaL) 'video_decodeRIL:image pool'
[ 637] 0x3cd47a00: used 1.3M (refcount 1 lock count 0, size  1308832, align 4096, data 0x3cd48000, d1ruaL) 'video_decodeRIL:image pool'
[ 317] 0x3ce882c0: used 1.3M (refcount 1 lock count 0, size  1308832, align 4096, data 0x3ce89000, d1ruaL) 'video_decodeRIL:image pool'
[ 392] 0x3cfc8b80: used 1.3M (refcount 1 lock count 0, size  1308832, align 4096, data 0x3cfc9000, d1ruaL) 'video_decodeRIL:image pool'
